countrycode,year,ln_tt,dlntt,rgdpna,ln_y,dlny,cpi_index,ln_cpi,d_ln_cpi,ca_gdp,dca_y,dlng,nxr,us_cpi_index,us_ln_cpi,broda_regime,regime_stable,irr_fine,irr_coarse,tot_best,ln_tot_best,dln_tot_best,trade_openness,lys_class,bilateral_rer,ln_bilateral_rer,dln_bilateral_rer,imf_reer,ln_imf_reer,dln_imf_reer,cepii_reer_bar,ln_cepii_reer_bar,dln_cepii_reer_bar,bruegel_reer_170,ln_bruegel_reer_170,dln_rer_bruegel,bruegel_reer_65,ln_bruegel_reer_65,dln_rer_darvas,rer_merged,ln_rer_merged,dln_rer_merged,rer_merged_src,it_adoption_year,it_active,it_ever,mandate_price_stability,mandate_dual_growth,kaopen,ka_open,ewn_debt_liab,ewn_debt_assets,ewn_fx_reserves,ewn_total_liab,ewn_total_assets,ewn_net_iip,ewn_gdp_usd,fx_exposure,net_fx_exposure,net_ext_liab
AFG,1989,4.692596,-0.01276,,,,951.5257007262971,6.858066697118974,0.5394130806179032,,,,39.276429270146,319.2959861061793,5.766118528724651,exclude,,15.0,6.0,65.266729,4.178482,-0.047296,25.864681,Fixed,117.04666989103517,4.7625727432206695,0.4922718201858425,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1990,4.688225,-0.004371,,,,1402.5488973896922,7.246046501238079,0.3879798041191048,,,,39.276429270146,336.5314349963951,5.818691562244357,exclude,,15.0,6.0,64.329704,4.164021,-0.014461,25.866503,Fixed,163.69083787622276,5.097979513820069,0.3354067705993993,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1991,4.703729,0.015504,,,,2016.8653037457784,7.609299755231374,0.3632532539932954,,,,39.276429270146,350.7834165506697,5.860168986149912,exclude,,15.0,6.0,64.070924,4.159991,-0.004031,34.523723,Fixed,225.8238665582418,5.419755343907809,0.3217758300877404,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1992,4.699413,-0.004316,,,,3190.479196298017,8.067926402772496,0.4586266475411208,,,,39.276429270146,361.40802416024366,5.890007580900698,exclude,,15.0,6.0,62.452773,4.134411,-0.02558,43.18094,Fixed,346.72896591723213,5.848543396698144,0.4287880527903347,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1993,4.706856,0.007442,,,,4274.923128670847,8.360521399611727,0.2925949968392316,,,,39.276429270146,372.0755504709055,5.919096926316348,exclude,,15.0,6.0,63.064222,4.144154,0.009743,51.838152,Fixed,451.2624269077874,6.112049048121726,0.263505651423582,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1994,4.707176,0.000321,,,,5130.335256502407,8.542926288174176,0.1824048885624483,,,,38.818463,381.7771936364118,5.944837175710791,exclude,,15.0,6.0,64.810377,4.171466,0.027312,60.49536,Fixed,521.6438610049549,6.2569850964271225,0.1449360483053965,,,,,,,,,,,,,,,,none,,0,0,1,0,-1.9393721,0.0,,,,,,,,,,
AFG,1995,4.7027,-0.004476,,,,5848.582192412745,8.67395455058058,0.1310282624064042,,,,36.5671446236559,392.4876398020409,5.972505045776399,exclude,,15.0,6.0,64.654181,4.169053,-0.002413,69.152564,Fixed,544.8985628723568,6.30059965417019,0.0436145577430675,,,,26.7952976226807,3.288226410281309,,,,,,,,,,,none,,0,0,1,0,,,,,,,,,,,,
AFG,1996,4.691852,-0.010849,,,,6667.968570956113,8.805070530445676,0.1311159798650963,,,,47.5,403.9922694236757,6.00139574268816,exclude,,15.0,6.0,61.677511,4.121919,-0.047133,77.809764,Fixed,783.9964551110138,6.664404498798112,0.3638048446279214,,,,22.0241546630859,3.0921397902950303,-0.1960866199862785,,,,,,,,,,none,,0,0,1,0,,,,,,,,,,,,
AFG,2002,,,,,,8497.412180146379,9.047516946729738,0.4182497044762441,,,,47.263,463.2968372053741,6.138367965732722,intermediate,,,2.0,71.3206070093,4.267185304025743,-0.0145211003328702,,Fixed,866.859342905956,6.7648767293699565,0.100472230571845,,,,77.2288208007813,4.346772713796747,0.0624299177148941,73.9041475503132,4.30276895019948,,73.0819208644879,4.29158101557171,,73.0819208644879,4.29158101557171,,darvas65,,0,0,1,0,,,16142.15484070044,210.06689362511315,164.48056634750003,16195.116191158908,374.5474599726132,-15820.568731186297,4367.0,3.6963945135563177,3.658730083433236,3.622754460999839
AFG,2003,,,,,,11527.844132952923,9.352520616851738,0.3050036701219992,,,,48.7627535833333,473.8141116329351,6.160815075225718,intermediate,,,2.0,67.3243040412,4.209521301343081,-0.057664002682662,,OVM,1186.3923192683228,7.078672316821245,0.3137955874512883,,,,84.903434753418,4.441514548958537,0.0947418351617903,88.5633709461196,4.48371835165654,0.1809494014570605,87.0914705895872,4.466958952422541,0.1753779368508308,87.0914705895872,4.466958952422541,0.1753779368508308,darvas65,,0,0,1,0,,,16239.60935442396,120.0751586130052,467.21459075224993,16353.79402601242,587.2897493652551,-15766.504276647163,4553.0,3.5667931812923257,3.464176315324337,3.462882555819715
AFG,2004,,,,,,13413.56885335424,9.50402207460103,0.1515014577492919,,,,47.8453125,486.49924527911617,6.187235350297243,intermediate,,,2.0,74.7301836476,4.31388407542078,0.1043627740776989,,OVM,1319.1724339896928,7.184759875021677,0.1060875582004321,,,,89.778678894043,4.497347518320626,0.0558329693620889,97.18083743877,4.5765735463389605,0.0928551946824205,95.6348880539526,4.560537691286603,0.0935787388640623,95.6348880539526,4.560537691286603,0.0935787388640623,darvas65,,0,0,1,0,,,16478.975694473458,160.32121954955335,1044.5564966666668,16791.119301805586,1204.87771621622,-15586.241585589363,5146.0,3.2022883199520904,2.999304158143566,3.0288071483850296
AFG,2005,,,,,,14831.24897821322,9.604491651289893,0.1004695766888633,,,,49.4945975,503.0049253458617,6.220599961991882,intermediate,,,2.0,97.7,4.581901559048737,0.2680174836279576,,OVM,1459.3628443980183,7.285755211502157,0.10099533648048,,,,91.5667190551758,4.517067876568111,0.0197203582474854,98.343833043638,4.5884698386864455,0.011896292347485,97.2800182234533,4.5775936055477455,0.0170559142611423,97.2800182234533,4.5775936055477455,0.0170559142611423,darvas65,,0,0,1,0,,,8883.684625611613,216.21300098497983,1243.9630039166664,9488.324599805426,1460.176004901646,-8028.14859490378,6167.0,1.4405196409294003,1.238806813960588,1.3017915671969806
AFG,2006,,,,,,15836.807690053276,9.670092110338707,0.0656004590488144,,,,49.9253308333333,519.2315707744863,6.252349970117673,intermediate,,,2.0,102.6,4.630837932736669,0.0489363736879315,,OVM,1522.7461267242295,7.328270646107533,0.0425154346053764,,,,90.088752746582,4.500795326040728,-0.0162725505273835,99.5577656711209,4.600738035213825,0.0122681965273798,98.9800667382496,4.59491848378346,0.0173248782357147,98.9800667382496,4.59491848378346,0.0173248782357147,darvas65,,0,0,1,0,,,1288.3935567497658,299.82566153229004,1589.0376373333334,2096.451352660034,1888.863298865624,-207.5880537944106,6925.0,0.1860496110829986,-0.0434143076654971,0.0299766142663408
AFG,2007,,,,,,17211.44264588,9.753329711716784,0.083237601378077,,,,49.9620177703972,534.0435771152682,6.280477440715453,intermediate,,,2.0,110.8,4.707726774313183,0.0768888415765145,,Float,1610.202687901672,7.384115343161265,0.0558446970537316,,,,100.818572998047,4.613322594597235,0.1125272685565068,100.0,4.605170185988092,0.0044321507742663,100.0,4.605170185988092,0.0102517022046315,100.0,4.605170185988092,0.0102517022046315,darvas65,,0,0,1,0,,,2661.438205534348,664.2212389380531,2156.324611,3739.1874247461647,2820.545849938053,-918.6415748081116,8556.0,0.3110610338399191,0.0590361844944305,0.1073681129976755
AFG,2008,,,,,,21758.705806052785,9.987769223376342,0.2344395116595571,,,,50.2496147435897,554.5460460115055,6.318149843940588,intermediate,,,2.0,106.7,4.670021158307708,-0.0377056160054758,,Float,1971.64255689342,7.586622259551314,0.2025069163900488,,,,79.3038101196289,4.373286174392374,-0.240036420204861,118.137990108256,4.771853348938162,0.1666831629500702,119.602127282908,4.7841706280047385,0.1790004420166466,119.602127282908,4.7841706280047385,0.1790004420166466,darvas65,,0,0,1,0,,,2820.512752800838,768.4920267153569,2430.83594606326,3502.3381806622665,3214.0016976626976,-288.33648299956894,10297.0,0.2739159709430744,0.0378437221265978,0.0280019892201193
AFG,2009,,,,,,20276.93795311102,9.917239457799834,-0.0705297655765079,,,,50.325,552.5743627173908,6.314588017488711,intermediate,,,2.0,108.0,4.68213122712422,0.0121100688165123,,Float,1846.6960672444468,7.521153411836979,-0.0654688477143352,,,,93.5448989868164,4.538441524101601,0.1651553497092273,113.35056592156,4.730485369632385,-0.041367979305777,114.179648278115,4.73777307011549,-0.0463975578892483,114.179648278115,4.73777307011549,-0.0463975578892483,darvas65,,0,0,1,0,,,2910.4130461323384,986.427943953842,3501.3708636384604,3692.403881235135,4504.129484449093,811.7256032139585,12066.0,0.2412077777334939,-0.048977110683418,-0.0672737943986373
AFG,2010,,,,,,20718.97521402516,9.938805236367724,0.02156577856789,,,,46.4524610013175,561.6368021993803,6.330855381546343,intermediate,,,2.0,115.7,4.751000634199631,0.068869407075411,,Float,1713.6472972351626,7.446379300406863,-0.0747741114301154,,,,100.0,4.605170185988092,0.0667286618864908,118.496900349998,4.7748868028490925,0.0444014332167075,119.294575320356,4.781595857159358,0.0438227870438678,119.294575320356,4.781595857159358,0.0438227870438678,darvas65,,0,0,1,0,,,2957.263299393376,1288.062185072773,4174.36735795956,3929.635061316566,5478.706885864231,1549.0718245476646,15325.0,0.1929698727173492,-0.0794195144251995,-0.1010813588611853
AFG,2011,,,,,,23163.814328798435,10.050346612806669,0.1115413764389437,,,,46.747007738581,579.3668140631,6.361935807310878,intermediate,,,2.0,116.7,4.75960653929251,0.008605905092879,,Float,1869.0041980303336,7.533161053590191,0.0867817531833274,,,,96.9688110351563,4.574389391079651,-0.0307807949084404,120.960173073141,4.7954613432597375,0.0205745404106449,121.746480002239,4.801940849858826,0.0203449926994681,121.746480002239,4.801940849858826,0.0203449926994681,darvas65,,0,0,1,0,,,2898.1682410004028,1497.7264743918463,5268.341390296079,3967.7969467450985,6826.103473986458,2858.30652724136,17890.0,0.1619993427054445,-0.1324859222635928,-0.1597711865422783
AFG,2012,,,,,,24655.56398482749,10.112757873465648,0.0624112606589811,,,,50.9214,591.3558293674578,6.382417916376547,intermediate,,,2.0,110.3,4.703203926259457,-0.056402613033053,,Float,2123.0801719498268,7.660623224508757,0.1274621709185659,,,,93.5067520141602,4.538033647742521,-0.0363557433371299,118.248467033328,4.772788063510659,-0.0226732797490782,119.216086436982,4.7809376988562535,-0.0210031510025725,119.216086436982,4.7809376988562535,-0.0210031510025725,darvas65,,0,0,1,0,,,2906.953869915587,1817.0175141566112,5982.50417091045,3977.10872183112,7806.159660901353,3829.0509390702327,20293.0,0.1432490942648,-0.1515572020398592,-0.1886882638875589
AFG,2013,,,,,,26477.610130387515,10.184054754104416,0.071296880638767,,,,55.3775,600.0182316167513,6.396960040782419,intermediate,,,2.0,105.0,4.653960350157523,-0.0492435761019338,,Float,2443.698837358127,7.8012680873950755,0.1406448628863188,,,,92.6787948608398,4.529139696251749,-0.0088939514907719,117.905386771125,4.769882495822119,-0.0029055676885398,119.838585536742,4.786145716768196,0.0052080179119426,119.838585536742,4.786145716768196,0.0052080179119426,darvas65,,0,0,1,0,,,2929.5236007677427,1785.577697732151,6441.9332558572905,4039.795574682521,8234.158332289442,4194.362757606921,20170.0,0.1452416262155549,-0.1741402902870375,-0.2079505581361884
AFG,2014,,,,,,27714.114543677424,10.229697112712016,0.0456423586076009,,,,57.2475,609.7518719293319,6.413052107086122,intermediate,,,2.0,103.3,4.637637376125593,-0.0163229740319303,,Float,2601.9826184691906,7.864028978984494,0.0627608915894182,,,,101.046813964844,4.615583914058599,0.0864442178068491,120.121562437501,4.7885042503357385,0.0186217545136191,121.730415013633,4.801808886711948,0.0156631699437514,121.730415013633,4.801808886711948,0.0156631699437514,darvas65,,0,0,1,0,,,2673.14431928361,1660.232734373723,6680.72591717282,3828.970142836159,8351.608553685386,4522.638410849228,20616.0,0.1296635777688984,-0.1943918120823249,-0.2193751654467029
